SSIP,SDFP,SDFB,SFE,NIFE,SYN_ratio,ACK_ratio,UDP_ratio,ICMP_ratio,Pkt_rate,Byte_rate,entropy_src,entropy_dst,label
7,32.581436719612626,5407.03802787669,11,0.7649268725329086,0.37540572274857487,0.11374050805572244,0.31038904335078543,0.021748396018839388,168.8996035833998,11998.31989546488,3.807337334906602,3.1905456568743165,0
19,72.78581225833489,17200.986668823083,14,0.8862300622173744,0.1318993600774847,0.24914304896066503,0.3397525667003435,0.02985152718186311,421.78141237092353,27048.45855752918,4.311521029739796,3.4732891291893466,0
26,58.14060272795294,5053.6414726786725,46,0.7910596787785388,0.19647696577704046,0.38940771697409826,0.16396955124488746,0.01410278911424929,169.3790594801418,12528.875506146396,3.773893357375538,3.1363251292909045,0
10,78.74070499759102,12407.931408324122,38,0.6852756133227529,0.2745957405284768,0.1400112631171223,0.3373156886861475,0.06689751517116826,250.45242243308317,16310.146455654598,4.37962694083875,2.1210839115792837,0
5,42.558899930339955,4515.4010803595265,47,0.9104202996887716,0.22486667266526117,0.3422235409742014,0.3317688125580828,0.07231224977538227,182.46408743586494,35593.02814929179,4.023086864131832,2.618046986750369,0
10,72.73765920413396,3639.560603623266,21,0.8510195644569447,0.28361494530058967,0.12640635809419673,0.34794507946651365,0.037107978994450126,267.51434804371013,32308.41613877982,3.691902861874609,3.479905287141342,0
8,73.32446579138258,17666.428021633474,44,0.777639264812668,0.23926480212136647,0.2879392735496026,0.16243261086142047,0.014776211734374677,145.071648945251,15968.69667924754,4.343781694535716,3.3672265575201754,0
20,42.342667215937155,14392.424797158254,12,0.6189096650160946,0.2092579207235527,0.16287692584396524,0.17541453391528417,0.0655137415413844,456.0318373394251,28125.90510944053,3.60442109957648,2.0786848693139257,0
22,42.31213257508868,16353.364307389475,41,0.7802163011627106,0.12125784954818898,0.17058994931296204,0.23344626782694458,0.06217855981988839,267.62650966272173,39883.47014094965,4.398372756881154,2.345094853404633,0
8,52.82925572950202,4667.090274624616,36,0.9044602060316841,0.21265971636332232,0.16619882749064946,0.2412970779502964,0.05359669443138348,456.1955375548156,15797.650878478633,4.427887116442871,2.6824863088659283,0
17,56.14395573398711,10781.583281136756,22,0.8212073909156513,0.3926667673953501,0.16066326723074467,0.1381635294081895,0.07229894765600507,123.86068785370634,15460.05997392811,4.3516513665432806,2.6878683874557594,0
10,83.22377081252873,6737.510592259113,28,0.8112725939964938,0.33686408950663826,0.29139976416400104,0.28345842712874286,0.025294193566075936,488.0543367646802,44200.16086986729,3.586474332300545,3.2854606455762174,0
20,90.35393371951955,6679.5242731040325,40,0.8929461591837333,0.18375126350187626,0.3190053263934933,0.3208536577357318,0.03219887593615673,230.91837893202518,33178.68120145994,4.391822628136572,2.8876574480487296,0
9,93.96283045529614,18270.28050337969,36,0.9430644144526009,0.11201760394410826,0.24119578912886153,0.33058191725064,0.013025849896019605,312.4486905167107,29170.77356866494,4.298017514472108,3.2319369811341074,0
19,64.66995303955528,4412.555906878994,10,0.84260594365094,0.2219854241980625,0.16540194555978177,0.2075217045004452,0.031515615644213686,499.5806637130067,10637.206578190011,4.169035608357464,2.2427042503279204,0
19,90.05454778616618,15703.873842375144,11,0.9417472724556496,0.2391281927492507,0.14158717440262222,0.3109404669821867,0.026645116441602133,448.62071982151406,35072.438259212904,4.203902063022571,2.0020454733861532,0
25,34.94890143678746,18188.3854846862,31,0.7858221144337204,0.18897699436374513,0.3258664032886685,0.30941649514309055,0.0651251114071843,330.09174702906233,18285.85707774515,4.184665181345933,2.930682818005017,0
15,81.50325495941212,3931.7984785923363,33,0.910792267084471,0.13328996311788632,0.20967725768391685,0.28574003511862683,0.04290140295758076,170.10696127466156,32351.618321202295,3.567005914157318,3.064005703928793,0
11,39.68840650236318,8693.804502910047,44,0.6397451875892537,0.24354803950499013,0.38174437974157294,0.27403581560655993,0.09631933579784575,183.91759024016108,39800.66858556446,3.7254372262989266,2.5290675040103463,0
13,65.2496180505743,10189.79512685143,13,0.6221792130208375,0.20356797453554865,0.24586807154443138,0.2580047797327336,0.02104384908314605,383.93011549682757,37132.33167689413,4.03285546525904,2.4383965296891894,0
24,55.77020962531321,14446.210153931455,14,0.6659237538439491,0.3651936943632531,0.12619262504615725,0.21720475084620533,0.026093063845884362,483.30260204263607,13077.892395664725,3.6647662168438937,2.168036870998317,0
9,64.7430114487921,17874.88337213065,43,0.9332366684045394,0.10680708056651676,0.22496099763268518,0.3047210124316103,0.0938549325010364,289.56196709483936,26805.19892092348,4.237709243928525,2.032223447689974,0
11,34.40646560149314,17820.49291308086,24,0.8922316315144825,0.2558861448869229,0.2007632108294034,0.2736113816711139,0.0690184451501415,414.72974516840696,29445.935664581433,4.165855345851656,2.795249344876869,0
22,61.16794125780832,8169.399750555143,18,0.9143986729999772,0.19194850140453235,0.3367803117484022,0.1680345814322899,0.043471208493152,215.25851717516701,43820.54836968152,3.648338335403211,2.426573050647153,0
10,73.30411609030675,5733.428002154878,44,0.6998363037690384,0.3919618267760262,0.3517995030614238,0.30785778069059067,0.06997203693912293,161.39392006771178,19516.212975060145,3.541151456488468,2.474938756687848,0
9,60.86220464280623,9284.42643684478,23,0.7968705348483996,0.110406726596251,0.19508312935685196,0.20315410453366686,0.04356234424083396,315.94663851101893,16503.904322875424,3.801559769522324,3.3806509639128133,0
17,95.1748241108595,16064.808819230839,39,0.924733951405259,0.14681598023539996,0.39104504899344217,0.2638436763933324,0.05566681280594511,358.89758081868695,21822.274766537743,4.395977454556727,3.4544083358050455,0
29,98.64828452158422,12753.368909188295,19,0.8798516612338351,0.3185631362502593,0.37668763050907605,0.2016053289677508,0.02010840606575941,291.59249335579415,11603.236537999892,4.17800833695352,2.175314146743143,0
5,58.11409453471407,17294.907575444886,38,0.725087742003563,0.1979099409022189,0.2824453628986612,0.15854492392412894,0.05737904578442087,412.51334230799995,40683.80483327125,3.695715673435842,2.125384325590867,0
19,77.39443717158619,19279.602873961685,42,0.7380482645188087,0.24713960808014382,0.2809515623861801,0.2534667527900685,0.015044285593630555,366.7065541775968,25902.319892628766,4.2159637723401495,2.641460717130042,0
17,56.09818056861576,7839.056215164389,32,0.707829870597521,0.2336728123001048,0.26830990334063465,0.1647085466858447,0.08990243889376395,396.6110706108724,26624.391020442694,3.942504363422349,2.2456855156161573,0
28,97.92524712414036,10205.14737357418,36,0.6488486904086845,0.2761540202750319,0.12582339229503114,0.16233513721055792,0.052715181700545684,447.01032795101713,49465.53389293454,3.566115781166799,3.4401429473312075,0
29,56.30406868600383,3112.520754045477,50,0.9200436737065396,0.2243542041813426,0.2667441534894406,0.3130741020319976,0.07797193730129667,154.77081596630083,17440.25672444216,3.8817695326318082,2.830800389765787,0
6,87.59594535706476,8133.879290431352,47,0.706370032749587,0.2677843170013786,0.23903555026170664,0.10805200440709192,0.010220200746224496,205.07080942442832,48241.063845323086,4.334243071351653,2.708811753885935,0
25,76.6139423287515,7890.713565734514,21,0.772160276155007,0.3063529557990712,0.17342507845560295,0.13580639905792108,0.03494953307788461,497.73318162746824,12668.993055490053,4.245565573586222,2.87159865513987,0
23,60.524795806290314,7384.496142535901,40,0.9409905619396699,0.3454842383852237,0.21196066479204417,0.31988718116714887,0.011579057247006938,203.81487358464963,33266.17987707567,3.6461371207213484,2.6915659518351847,0
27,39.484817572064564,5776.250480853777,27,0.7264072067799412,0.2908741405131771,0.38654690762456734,0.11461447020587966,0.03624976879108779,355.5786101112277,13073.067222197797,3.693814834702331,2.9420449269925895,0
29,36.61560566658805,15794.684610078562,44,0.7129124012243382,0.19486312976514247,0.353498465608732,0.33996316187323405,0.03443130762644064,379.1870048294861,24500.90709204477,4.034420323223223,2.5274440514666754,0
9,30.902836468714927,11808.902686715885,33,0.8725827456989486,0.22359835134516604,0.37627221325961047,0.14890874274615465,0.029608859076425,301.3531572255894,43262.94219148659,4.2951067380387835,2.837982821614612,0
27,88.19913273062306,11936.098019653451,44,0.8493914946383945,0.31067946647772215,0.3407740848823638,0.2252038772266165,0.09244280440267942,146.62626033677083,15249.286271157784,3.5173793992364275,2.522314868624212,0
27,55.37979960241152,16889.657955713155,48,0.7830923882667447,0.3910334363774475,0.15166214788681615,0.19140527776351468,0.0770014194645857,147.43875629412486,15148.579137568237,4.194244236814673,3.032070736138982,0
14,38.77409267938785,5213.7102907811295,15,0.7486817754193122,0.3289071063340375,0.1335166582712575,0.10564192334121235,0.053582940534949774,272.49898923193496,17854.03970116895,3.53279271567654,2.989683265017113,0
23,34.14856659498635,5021.677705980823,26,0.6151485236226512,0.1904937416335637,0.10308171902868957,0.12895107965701255,0.021141420102185206,340.7167887848651,33504.12187015261,3.7000244273601606,3.005900971794877,0
5,36.35455191276213,17379.645881692813,27,0.9320770617791486,0.20435096253202098,0.14816720080779064,0.250190324591403,0.07556986805175303,196.72900886806613,32809.414287906,3.5991056846051404,2.867200517243639,0
5,67.01871182910998,15168.79777801266,28,0.660120711964228,0.32620536134494804,0.1012986786072997,0.3176048057496974,0.09318088873670537,468.1908711916067,44051.87240474107,3.9747155038003847,3.0471993601625478,0
10,60.77660804351269,19281.711510006462,21,0.8921597538455412,0.3943903372726182,0.22722755420418234,0.2542753008623888,0.046682017297715636,404.56377859298215,22571.210898046316,3.9659016960137796,2.779591371892903,0
20,83.35915755694755,14980.425558243776,45,0.8527478003070726,0.12467438353921936,0.24811383958694921,0.21543433506103926,0.051125118986033315,394.46976873876724,37481.862299495646,4.34109017583695,2.338810144594862,0
18,50.34125275125624,17541.216338242204,22,0.8998708123293757,0.36842639410732303,0.3407309200071025,0.38172460052176815,0.04306972552937833,105.11433779812846,36966.356483593096,4.172095478364616,2.594554637797829,0
21,76.09837842998137,4445.100471576328,19,0.7381840116546936,0.3085111348119912,0.3932712564655889,0.32242964787473605,0.09031848675017655,167.48928446981432,24548.399739029257,3.6990863855081173,2.300395245793769,0
17,38.593351738906456,17247.8552328048,41,0.6974814162975993,0.31404814220809674,0.274575587198846,0.18189183717139723,0.08105434590644077,357.53247124917823,26009.421156673816,3.9758262832960263,2.904748148658933,0
17,99.12662412164583,11694.046756186639,19,0.8687998444521587,0.1324110004056768,0.17520695810617815,0.24918213463758335,0.06655339266967976,153.84335228718373,13984.135609209045,3.552852420734707,2.1023430097639735,0
26,31.872422159053965,6044.62670165867,48,0.837721526730318,0.14582099535186427,0.2865900284571185,0.12890008857884583,0.016886553313562674,400.64389860614807,40702.88434391841,4.292731415227218,2.302897631677571,0
438,12.468485663486684,1761.9868900937079,755,0.07528697344512866,0.9719344623990789,0.05919580304317426,0.04762902474551086,0.0015799261594979298,5443.25124502931,278734.7896380985,4.883629876748588,0.8145591978197864,1
292,11.63834219347569,589.9527973096779,381,0.1157666445917494,0.9720721405437327,0.03727401144521699,0.03530296018874058,0.02457398043225747,3075.9059376990595,228930.7974075535,4.987454926699483,0.6093819928829015,1
445,12.358305677035293,1884.4597467291012,752,0.11871994435239948,0.8951822110448113,0.0868916322593986,0.025334252437851253,0.01956924098111353,5957.529043617553,292717.6896069156,5.116939676377831,0.8527637702708748,1
245,9.807241752157804,570.3674664807211,246,0.03435763209326184,0.8732820188237381,0.08285980848062889,0.029198348904736278,0.038259701017790616,7001.224001720936,145143.3444346302,4.92814819026845,1.491945522705958,1
310,10.269038907041688,2153.1000145567373,453,0.05457819680225653,0.8624199056514079,0.017644756301753304,0.03439956309851268,0.04344699803922789,2915.770372008935,92444.81030797955,5.038416812763488,0.5373776216872735,1
436,17.950527826973016,1920.1235122002627,631,0.06065758819786035,0.9391916952575742,0.06291903102398873,0.04928823907543508,0.01888687967149673,5122.406323100409,193134.66120087664,5.308326568367769,0.6000566832040545,1
445,8.08862473845118,1741.8284919628597,547,0.04165917140854371,0.859904179518423,0.09724849774866702,0.010087931341287382,0.03177221001957882,9792.858111092424,68830.29535483658,5.350334298132614,0.714080104882684,1
235,5.712970416693419,2990.5692334011324,611,0.1628745737144227,0.9249144580109239,0.09621469570902143,0.03588534215248632,0.028909662401204413,6734.917243530635,118341.23296154621,5.066428294786704,1.0310636570697156,1
318,8.146087379826211,2489.1293733690227,509,0.10588151158976611,0.8599818042411067,0.06971110275831284,0.015667648315458367,0.020715712533258258,4010.1183429338853,178842.3080988761,5.17156024846019,1.047562488769001,1
109,14.417659048363376,1790.5602876601704,391,0.11960022609568155,0.8425905610036943,0.09659053671473056,0.03711040054936073,0.0233647656693816,9497.303404684446,183179.83375663584,5.114422297870924,1.2691191651436375,1
322,19.0195390097182,2316.5376712895645,261,0.10923122128935996,0.872854933831821,0.02329693199421208,0.007523632700157729,0.03426533183661479,4402.205398328423,158847.19604674773,4.8186531801535635,1.3302143805558815,1
132,14.508912325303037,2614.917457335412,473,0.1665050338546818,0.9292085307249193,0.03308019713921056,0.03006161348377534,0.020293296962411486,2908.468613026276,97979.00287006826,4.745586609818375,1.3272288241277677,1
337,12.280735287050717,2978.2327643806657,632,0.1329151897286964,0.8074007469445326,0.02434226397085247,0.006821531440743007,0.012919842373456742,8428.305463658093,214667.6781600455,4.675985221894784,1.3525210175084499,1
469,12.287629483144777,549.77185382186,285,0.06964190709817372,0.8595958350109634,0.01572235272118255,0.047754423844444324,0.044838662208405974,7373.376587476169,271429.83803582616,4.896895050579027,1.3398104736524408,1
171,8.54061727731664,1927.4334485545828,712,0.1872577350059308,0.9043915117743867,0.0846083424407078,0.04748372501697982,0.046577781261973136,4014.4644675523696,271141.2155819103,4.738076855240921,0.6222768334537064,1
260,9.939288664497528,1960.8155514530158,599,0.16310990551256466,0.9487917948304684,0.09419500863595463,0.010900419259174877,0.005340700661821013,3712.8691059305347,118636.83357737101,4.908375555681482,1.3628999336770247,1
128,12.355378702298175,1436.7624614316544,315,0.07013308982321288,0.8847562633080097,0.07144646027811767,0.04816576699828124,0.04397167704413579,9495.778330857249,140749.50306717635,5.215671229122127,1.3213653661919489,1
110,14.680963825449922,2763.0735785852135,235,0.1698798636383969,0.9324446868880709,0.09467634487837934,0.034534122764117006,0.03944013553544826,3917.406633674078,188181.97582790666,4.8092685016911405,1.4584836117969213,1
285,18.54735648023899,2213.120846488583,747,0.17472105767512738,0.9715294278299851,0.04496239133706652,0.04548945499984472,0.019648778411562512,9823.942835207385,113883.42250303953,4.590250327708739,1.322707725738495,1
220,9.46134353545157,2648.541843336946,364,0.18401925223604376,0.9262705405312543,0.08915205227659866,0.038337045030455846,0.020314440797760114,2271.053449752123,266611.14707606763,5.323197780396466,1.4404954201854159,1
341,16.054129497665315,2816.2430495240437,540,0.14630334340221837,0.9753522454478535,0.08382171794053615,0.04122004328680908,0.03492410937732834,6050.676111362411,137964.08664597297,5.102115942010519,1.3134280484000422,1
477,9.901525130859959,2238.0252485601395,253,0.13186083146857155,0.8367479244323914,0.04990644738966032,0.03205494028929331,0.00015379019106248062,3600.6025450406237,126386.8844392184,5.075809345261991,0.6108281996683957,1
227,12.745488365765356,2924.1614670978365,333,0.17092248166250484,0.9371506756697836,0.08133780654182761,0.01596995646189522,0.023918273997867792,7881.376870483744,115169.96989674683,5.187466871686432,1.3267686093418332,1
244,7.979955794408799,1536.2410613819875,386,0.08476389427866117,0.8754640056859808,0.08512111462347752,0.02851952807027367,0.0010367318794538116,2183.7607576317996,189632.49632549784,5.112003159721399,0.7287072457883118,1
145,19.61191357624809,995.6655066792509,372,0.01945876327303523,0.9236008099152198,0.06403534578840585,0.007462560046114498,0.04790164320465928,3360.983070566863,191810.72473032496,4.514114906777318,1.0258377003309036,1
495,18.799835733505137,1634.2696627091138,706,0.0325173463124927,0.9427127423929353,0.027148974874203716,0.04309683621429369,0.039106097171531184,4303.695782807054,173542.03943549376,4.630199331278418,1.3563377276555146,1
407,8.233498967648384,2560.2222212211645,393,0.0894828883131614,0.8817048203832858,0.023134856690388773,0.01450964807574755,0.013089973194705552,6941.441920457881,276832.0587432346,4.869637739530973,1.1842670861425666,1
334,6.286080108246233,1672.2040201202951,531,0.1951358436172789,0.8795109431249685,0.029099589766563738,0.019174772764911193,0.021164547553697267,6777.567521108722,68263.90455528983,5.056999974390509,0.5521126116280446,1
220,12.06398635077028,1385.7542089510603,246,0.011018587188383989,0.9009083995515971,0.04428439078648136,0.04887619368534416,0.033563101057298934,3057.906029704678,273056.4869187034,4.541124988946966,0.6793722231707845,1
186,12.556200827603021,2825.817352890535,679,0.035064711399623125,0.8634634773586028,0.05773814208033435,0.007089786701055617,0.005842102808233202,2353.297291905677,81967.87368359158,5.371679559151616,1.3348040378168273,1
482,10.408883123796848,1575.2150469073188,469,0.12645699841992514,0.9523127837877228,0.03373821464573995,0.015650515793180227,0.04463359049148255,4524.34335570748,298641.2664712868,5.263675413653632,0.6512647461568914,1
436,14.549782886902262,1599.9739925045926,393,0.0382379533377868,0.8459721091138442,0.01322760233523158,0.013011198179258016,0.03529814312872769,5491.438932181837,298800.4358395472,5.427206341139307,0.540791708540318,1
282,19.832278755571224,1902.1363013461141,668,0.10366782450209011,0.9691676701899826,0.08801913703475024,0.00618271170169275,0.00467889391024921,8945.384876973418,95163.74102785002,4.668295001610641,1.0087377639306467,1
239,13.448710839177801,2157.844196738254,417,0.12087400428668307,0.9943254709305253,0.05734138659399962,0.028539390556726177,0.02082094956949845,2614.683702359046,242063.35674619445,5.176908516096363,1.3873676980186833,1
113,9.264218771604337,2953.3361882090458,324,0.08489226252567825,0.9180676995652146,0.09560978650708714,0.04184886042905537,0.007688773434189894,2648.505893959592,257674.80639313653,5.159539323150032,0.9540555151429528,1
237,13.913063890264143,514.5134018627352,244,0.13467282383329662,0.9901791936950415,0.039242392147091444,0.036577260866694564,0.036715977976798396,9659.22223311862,192289.60895784234,4.711366861039988,0.5486822486039844,1
429,9.244310146924574,2495.3674274596387,272,0.11395968214318927,0.9204583054503663,0.018329590975472806,0.012758195094023195,0.012004006641003973,8167.01989564392,149729.31461257546,4.520512035879089,0.7082227406124821,1
298,16.69238817718583,1212.3397224986552,357,0.032914376979499047,0.8981690195219225,0.048912257747575905,0.040317659795917504,0.015505065360566329,7479.695534915542,82821.66711808043,5.165520296216842,1.332052874322659,1
362,7.998068908932398,1613.606037300323,597,0.10052354045965585,0.9126114153867078,0.04807635223954925,0.03782453217451884,0.04054971798071117,6910.942267558326,158526.48062759312,4.926017098821308,0.5404380896191407,1
274,19.599076859301874,2191.100080017563,358,0.18682684640669248,0.9054557422243946,0.06825028521732242,0.004198505092674126,0.023410958587138177,2633.4650461201486,250386.17305012673,4.80039325467204,1.484186233042104,1
450,18.54355427999891,2603.8448856892715,735,0.0912690432827287,0.9137071371789698,0.05958948967522328,0.04586510063897628,0.02567072589234716,6085.2126732417055,153254.8511298082,4.9646564920310325,1.220309999350296,1
229,10.331864534489087,1963.9197118909947,715,0.013091051814315783,0.9481032336675798,0.05165910494446529,0.03930885463290219,0.04214549116527935,2362.0697309547995,154062.89040437964,5.204378554952498,0.8139463557840018,1
470,11.824972229900315,2175.64966622643,471,0.07485353219268266,0.983622385369755,0.08290054080521506,0.010553418541359673,0.00391102647298176,9857.489502671531,114829.41819655854,5.1734087624127465,0.9337989206193089,1
109,5.087706043750104,791.6956509147694,375,0.13460218467304688,0.8920326034602616,0.04645824378870611,0.03288585467852794,0.03721234150301197,7807.291238708644,125699.99549258382,5.313132479592576,1.1167448264414725,1
453,15.10704714392963,2225.7333858889024,604,0.16288173964250657,0.817527026124432,0.02216025524771834,0.009540104162660424,0.04079841115172403,7568.2595354628775,97055.27584815775,4.526815296778302,0.981117193763131,1
174,14.746097390552633,1589.4711845012325,751,0.04627374601630698,0.860183573916139,0.05170829998951337,0.023699454375311443,0.0010908414112250576,3328.8439454087816,88105.55998008917,5.2025981057082555,1.4638668707389149,1
341,5.294416680164237,1623.7906959881311,448,0.048254299804702146,0.9138860923490685,0.08504546795231108,0.0025461090109683785,0.00039371404896062503,7043.279042698712,228273.2036556824,5.47948693793778,1.3486162610031904,1
477,13.679919011425921,2327.696367247114,497,0.017033270840528136,0.879936074444802,0.05620201493198823,0.036230709259023997,0.04676404769669023,9240.585137408329,266908.54893606436,4.73190578605451,0.5607046822332502,1
109,11.330068213090675,1289.6253755922555,265,0.06089128546153506,0.9296600571530125,0.09002265350967957,0.0058470370228546845,0.031134834490330693,7169.4385019996225,162081.34833260335,4.936230003988794,0.6613334364295809,1
471,7.8830194625154615,1359.6184745079033,437,0.10645082959341588,0.9175317420200559,0.07164766759070583,0.046086779833622325,0.042672689572895744,7721.593299922832,167116.82031146914,5.38317339340891,1.2229950033976524,1
299,19.397050524152192,2582.7018644883665,568,0.16123480610357016,0.9599510117932284,0.08600781555907665,0.031092118921581133,0.014122860763481833,7994.0344146604475,216764.11308886437,4.629096554020726,0.6994842228018797,1
410,12.382786024462847,2483.706139325804,705,0.06769385974553668,0.8418865882707097,0.014234440251689476,0.0009065297837506037,0.04404530534923375,4856.350998695365,89651.36627613528,5.327948688413662,1.3944574706515587,1
116,17.102233141325293,1344.3368865292605,316,0.12733695509337745,0.8241376065641366,0.03016860748658237,0.012891107050203838,0.017016210699411404,4841.927812658185,61669.08958944471,5.377713647164571,0.7674912355565853,1
177,17.801122220993292,2684.239188495789,306,0.14421693429038068,0.9853264196906503,0.049404403581535965,0.022856781990322136,0.042079848705144356,2887.4467596208906,76472.96484867556,5.110572543812214,1.2821562577663914,1
152,17.354153420307433,604.923593016448,307,0.041738796678825935,0.8236118702156388,0.02848476053765952,0.018081921770063243,0.036417463903174914,7665.306892485493,240491.17249603683,4.998391000423967,1.370492712403046,1
178,14.706394564032953,1336.5188132815206,341,0.03336685919190247,0.8403780660615987,0.09726730002028856,0.03846096499600752,0.0003293787111774305,8678.506959029746,168415.8331552894,4.786758299954405,0.6712617955001731,1
236,10.586545361041994,2387.1130312794558,569,0.12959367637596353,0.8490902560228277,0.07778856327992413,0.02648251370404743,0.03936078705943451,3103.954660997908,157205.71207517647,5.418020057747582,1.398065257510193,1
364,16.919110195584445,1404.4359241377608,230,0.09408995097623032,0.9540303722172211,0.07458631621720059,0.02586743494258927,0.0034790594446577894,4706.429023433004,150412.71705542677,5.27237264189366,0.9340722788979733,1
301,16.387885775837347,2150.4404306880915,354,0.18147711499904007,0.8115619659092024,0.0668446805939394,0.03566847585107042,0.0330180815889736,6158.226905623742,123931.10621591154,4.902002818031481,1.180870657420087,1
383,18.103195462859013,2303.8776096459014,521,0.18275386210821493,0.8015804467007571,0.035180267028650396,0.026389586780369675,0.046022529582255264,7602.360511060838,161547.26267583546,4.7051335713832065,1.0444252910044765,1
416,14.78055631095288,2243.677413933922,614,0.15732606356953227,0.9761949364863804,0.01758528309559312,0.026871674632464693,0.019499676944724723,7751.044317487014,269968.9040444896,5.020469702720075,1.0407902247006287,1
209,6.3922935178508915,1879.4646284031198,733,0.0747346871632248,0.9271371009350231,0.012107956800685896,0.044515966920777666,0.026996632141062467,4069.5214415395126,258057.24668159668,4.803942089725354,0.9227458833676181,1
358,6.656628593651894,649.8643465635074,581,0.05935372702127703,0.9014998754180571,0.02114317167025773,0.037827997152120776,0.04706715163765468,5589.8950873590165,193108.82005255428,4.505213398137295,0.8389802946370136,1
220,17.080813431638262,2972.5001972465557,779,0.14578295297864372,0.9875078851397996,0.06989684908089026,0.04222478851510172,0.011691894885278172,4393.612878592938,216730.59348909045,5.315079232415963,1.0727657353314295,1
171,15.715264682955933,1799.1666186137556,453,0.029993115084550694,0.9032903650140301,0.02732997360867146,0.03892747549759877,0.02271547954454565,3172.426027753378,156423.03308181022,4.912052952363694,0.592248611615551,1
317,18.327639452747626,1690.632678843744,656,0.024833811522766203,0.9353644885514015,0.0462478336911019,0.027948422550762072,0.03894123598738852,8976.118341904505,196075.94441404063,5.136461149330603,1.496511775553822,1
452,18.965534114966545,1723.8526666856733,626,0.1665242477576444,0.8288692362692742,0.021441158008789984,0.03555752838317782,0.006469259399187488,7636.197478365032,265817.9143986499,4.618058157671024,0.7126425389605192,1
342,5.489110843818222,892.0992453409275,772,0.08017309133054686,0.9903643505554885,0.06414401923647972,0.020430992957329808,0.0060433214044518626,6574.118035411272,60070.535396742634,4.6533045106958015,0.8714673541853173,1
291,9.548901240600044,1714.8138513411914,346,0.03700656308919619,0.9179248488273576,0.014378594192220701,0.044712646419243496,0.044452860311970974,3724.651645605393,254781.26730706604,4.988793656245512,0.6223279055024482,1
278,6.01346807968913,611.7061901385924,692,0.11888122743996497,0.9131527952140188,0.091025855916769,0.03906746744264127,0.023761377421937874,7760.2679630329285,201427.42755414842,5.261951231498437,1.0047638612721879,1
335,16.425181714809987,2168.051862140647,352,0.17460565498690447,0.8650432573099658,0.08198304590753717,0.033225115620937,0.020481416354788513,3862.578266873623,148849.28230009577,5.040994450791327,1.4580794920805382,1
326,16.03869191676845,2114.791324148511,369,0.14436963896984442,0.9143989587278801,0.08165429032924446,0.035369942452329425,0.02805221775366354,2990.252890820156,189838.20580905682,4.692426733338597,1.118704054816323,1
395,16.36422746474382,2893.2320172012664,734,0.04598521584723986,0.895167138431428,0.09071778522193258,0.006014158821945787,0.04680909049952754,3437.9472114072296,54743.39588538281,5.286757046027518,0.7452866943902563,1
461,17.583761612436454,1948.8818765474384,286,0.16331499458382528,0.9213709642297494,0.04616180787235776,0.0022491821987453975,0.0430987167857024,2186.1059868309826,159254.3549472615,4.914936423480935,1.3596484104387594,1
262,10.730164750350019,727.562712778237,301,0.11293806196711687,0.857070344901136,0.026440203361212507,0.038415234569321784,0.007711368540970315,9617.317820029046,219652.14194579245,4.558913734663094,1.461123334804853,1
192,5.407567886259476,646.2544556339146,599,0.028761401033460185,0.828492110092674,0.09037099189445079,0.012896714499411417,0.04707887576063774,9196.012027321234,62969.52963352102,4.739622963608308,1.0970046191366691,1
221,12.39469161353498,2380.9749466259263,594,0.19037784063715832,0.8538575054118513,0.03865028010185151,0.02765605427588391,0.0032729105964941943,2231.2515024837126,208385.32379593785,5.413735098288624,0.5186228325155358,1
383,19.452120317463503,2187.7435725463447,452,0.15496587645556342,0.9303101819533321,0.021301420833283326,0.028412281873355028,0.02229911278333826,8770.222820985258,175108.09340226816,5.282881587504681,0.642367030481288,1
376,19.779630731961316,2455.0591566629982,750,0.19099639907861476,0.9922704218499254,0.05996370234084711,0.0020896039906893094,0.040632185885553083,9688.915540538535,205182.4794881967,5.153058849067105,0.6673816740553299,1
130,19.002602240645594,1705.465649688671,456,0.16950266710817502,0.8760307028878359,0.041627612827863404,0.03161034703729828,0.029257958323018324,6082.627372819858,61371.18257845993,5.239182945594857,1.0630815779412925,1
253,6.3457265565512575,2246.0732743698536,343,0.14776401844420303,0.9997642506352935,0.08904513648805484,0.01054250881464977,0.02524101248287304,8416.452426809306,270982.9030225072,5.44540846603092,1.1351698805493156,1
485,15.616311407020474,1182.5328477831235,529,0.07490966290249332,0.891959868310381,0.06395623005599642,0.0007937308080562312,0.03459225301955854,7171.546335354911,50511.87837270414,4.976528950067455,1.4014449939845397,1
444,7.6030403092313215,1889.4766363365236,700,0.15486839588456083,0.9076262907402944,0.08085747114498039,0.03245486380579564,0.0038761558155154144,2247.5801642282117,258020.96615742258,5.17161307815594,1.1722459131733745,1
280,19.580585414109517,1440.9411219408146,566,0.08348269659031524,0.9678291585564105,0.0830682737583869,0.04918977506772853,0.0062381932372944544,4963.845129981508,98247.71442371914,4.509363302748805,1.243144445268673,1
488,9.217017257275545,2803.4967241659347,566,0.04638721851329235,0.963256164809231,0.06627129023735276,0.04042072471894679,0.011057384026891715,9840.952962267915,291824.12654720095,4.536796042924794,0.9928378753699927,1
460,15.604520098048482,1022.7158033686762,400,0.19701007221649186,0.9276872208656165,0.0199851874879931,0.013867377701812324,0.025016281937812013,3363.816771017622,98442.56427108945,5.238814827544295,1.1721755466042727,1
